"Series";"Time";"Value"
"Probe-4";"2020-05-04T15:30:25+02:00";26.76875
"Probe-4";"2020-05-04T15:30:25+02:00";26.775
"Probe-4";"2020-05-04T15:30:26+02:00";26.78125
"Probe-4";"2020-05-04T15:30:26+02:00";26.7875
"Probe-4";"2020-05-04T15:30:26+02:00";26.79375
"Probe-4";"2020-05-04T15:30:26+02:00";26.8
"Probe-4";"2020-05-04T15:30:26+02:00";26.80625
"Probe-4";"2020-05-04T15:30:27+02:00";26.8125
"Probe-4";"2020-05-04T15:30:27+02:00";26.8125
"Probe-4";"2020-05-04T15:30:27+02:00";26.8125
"Probe-4";"2020-05-04T15:30:27+02:00";26.8125
"Probe-4";"2020-05-04T15:30:27+02:00";26.8125
"Probe-4";"2020-05-04T15:30:28+02:00";26.8125
"Probe-4";"2020-05-04T15:30:28+02:00";26.8125
"Probe-4";"2020-05-04T15:30:28+02:00";26.8125
"Probe-4";"2020-05-04T15:30:28+02:00";26.8125
"Probe-4";"2020-05-04T15:30:28+02:00";26.8125
"Probe-4";"2020-05-04T15:30:29+02:00";26.8125
"Probe-4";"2020-05-04T15:30:29+02:00";26.80625
"Probe-4";"2020-05-04T15:30:29+02:00";26.8
"Probe-4";"2020-05-04T15:30:29+02:00";26.79375
"Probe-4";"2020-05-04T15:30:29+02:00";26.7875
"Probe-4";"2020-05-04T15:30:30+02:00";26.78125
"Probe-4";"2020-05-04T15:30:30+02:00";26.775
"Probe-4";"2020-05-04T15:30:30+02:00";26.76875
"Probe-4";"2020-05-04T15:30:30+02:00";26.7625
"Probe-4";"2020-05-04T15:30:30+02:00";26.75625
"Probe-4";"2020-05-04T15:30:31+02:00";26.75
"Probe-4";"2020-05-04T15:30:31+02:00";26.75
"Probe-4";"2020-05-04T15:30:31+02:00";26.75
"Probe-4";"2020-05-04T15:30:31+02:00";26.75
"Probe-4";"2020-05-04T15:30:31+02:00";26.75
"Probe-4";"2020-05-04T15:30:32+02:00";26.75
"Probe-4";"2020-05-04T15:30:32+02:00";26.75
"Probe-4";"2020-05-04T15:30:32+02:00";26.75
"Probe-4";"2020-05-04T15:30:32+02:00";26.75
"Probe-4";"2020-05-04T15:30:32+02:00";26.75
"Probe-4";"2020-05-04T15:30:33+02:00";26.75
"Probe-4";"2020-05-04T15:30:33+02:00";26.75
"Probe-4";"2020-05-04T15:30:33+02:00";26.75
"Probe-4";"2020-05-04T15:30:33+02:00";26.75
"Probe-4";"2020-05-04T15:30:33+02:00";26.75
"Probe-4";"2020-05-04T15:30:34+02:00";26.75
"Probe-4";"2020-05-04T15:30:34+02:00";26.75
"Probe-4";"2020-05-04T15:30:34+02:00";26.75
"Probe-4";"2020-05-04T15:30:34+02:00";26.75
"Probe-4";"2020-05-04T15:30:34+02:00";26.75
"Probe-4";"2020-05-04T15:30:35+02:00";26.75
"Probe-4";"2020-05-04T15:30:35+02:00";26.75
"Probe-4";"2020-05-04T15:30:35+02:00";26.75
"Probe-4";"2020-05-04T15:30:35+02:00";26.75
"Probe-4";"2020-05-04T15:30:35+02:00";26.75
"Probe-4";"2020-05-04T15:30:36+02:00";26.75
"Probe-4";"2020-05-04T15:30:36+02:00";26.75
"Probe-4";"2020-05-04T15:30:36+02:00";26.75
"Probe-4";"2020-05-04T15:30:36+02:00";26.75
"Probe-4";"2020-05-04T15:30:36+02:00";26.75
"Probe-4";"2020-05-04T15:30:37+02:00";26.75
"Probe-4";"2020-05-04T15:30:37+02:00";26.75
"Probe-4";"2020-05-04T15:30:37+02:00";26.75
"Probe-4";"2020-05-04T15:30:37+02:00";26.75
"Probe-4";"2020-05-04T15:30:37+02:00";26.75
"Probe-4";"2020-05-04T15:30:38+02:00";26.75
"Probe-4";"2020-05-04T15:30:38+02:00";26.75
"Probe-4";"2020-05-04T15:30:38+02:00";26.75
"Probe-4";"2020-05-04T15:30:38+02:00";26.75
"Probe-4";"2020-05-04T15:30:38+02:00";26.75
"Probe-4";"2020-05-04T15:30:39+02:00";26.75
"Probe-4";"2020-05-04T15:30:39+02:00";26.75625
"Probe-4";"2020-05-04T15:30:39+02:00";26.7625
"Probe-4";"2020-05-04T15:30:39+02:00";26.76875
"Probe-4";"2020-05-04T15:30:39+02:00";26.775
"Probe-4";"2020-05-04T15:30:40+02:00";26.78125
"Probe-4";"2020-05-04T15:30:40+02:00";26.7875
"Probe-4";"2020-05-04T15:30:40+02:00";26.79375
"Probe-4";"2020-05-04T15:30:40+02:00";26.8
"Probe-4";"2020-05-04T15:30:40+02:00";26.80625
"Probe-4";"2020-05-04T15:30:41+02:00";26.8125
"Probe-4";"2020-05-04T15:30:41+02:00";26.8125
"Probe-4";"2020-05-04T15:30:41+02:00";26.8125
"Probe-4";"2020-05-04T15:30:41+02:00";26.8125
"Probe-4";"2020-05-04T15:30:41+02:00";26.8125
"Probe-4";"2020-05-04T15:30:42+02:00";26.8125
"Probe-4";"2020-05-04T15:30:42+02:00";26.8125
"Probe-4";"2020-05-04T15:30:42+02:00";26.8125
"Probe-4";"2020-05-04T15:30:42+02:00";26.8125
"Probe-4";"2020-05-04T15:30:42+02:00";26.8125
"Probe-4";"2020-05-04T15:30:43+02:00";26.8125
"Probe-4";"2020-05-04T15:30:43+02:00";26.8125
"Probe-4";"2020-05-04T15:30:43+02:00";26.8125
"Probe-4";"2020-05-04T15:30:43+02:00";26.8125
"Probe-4";"2020-05-04T15:30:43+02:00";26.8125
"Probe-4";"2020-05-04T15:30:44+02:00";26.8125
"Probe-4";"2020-05-04T15:30:44+02:00";26.8125
"Probe-4";"2020-05-04T15:30:44+02:00";26.8125
"Probe-4";"2020-05-04T15:30:44+02:00";26.8125
"Probe-4";"2020-05-04T15:30:44+02:00";26.8125
"Probe-4";"2020-05-04T15:30:45+02:00";26.8125
"Probe-4";"2020-05-04T15:30:45+02:00";26.80625
"Probe-4";"2020-05-04T15:30:45+02:00";26.8
"Probe-4";"2020-05-04T15:30:45+02:00";26.79375
"Probe-4";"2020-05-04T15:30:45+02:00";26.7875
"Probe-4";"2020-05-04T15:30:46+02:00";26.78125
"Probe-4";"2020-05-04T15:30:46+02:00";26.775
"Probe-4";"2020-05-04T15:30:46+02:00";26.76875
"Probe-4";"2020-05-04T15:30:46+02:00";26.7625
"Probe-4";"2020-05-04T15:30:46+02:00";26.75625
"Probe-4";"2020-05-04T15:30:47+02:00";26.75
"Probe-4";"2020-05-04T15:30:47+02:00";26.75
"Probe-4";"2020-05-04T15:30:47+02:00";26.75
"Probe-4";"2020-05-04T15:30:47+02:00";26.75
"Probe-4";"2020-05-04T15:30:47+02:00";26.75
"Probe-4";"2020-05-04T15:30:48+02:00";26.75
"Probe-4";"2020-05-04T15:30:48+02:00";26.75
"Probe-4";"2020-05-04T15:30:48+02:00";26.75
"Probe-4";"2020-05-04T15:30:48+02:00";26.75
"Probe-4";"2020-05-04T15:30:48+02:00";26.75
"Probe-4";"2020-05-04T15:30:49+02:00";26.75
"Probe-4";"2020-05-04T15:30:49+02:00";26.75
"Probe-4";"2020-05-04T15:30:49+02:00";26.75
"Probe-4";"2020-05-04T15:30:49+02:00";26.75
"Probe-4";"2020-05-04T15:30:49+02:00";26.75
"Probe-4";"2020-05-04T15:30:50+02:00";26.75
"Probe-4";"2020-05-04T15:30:50+02:00";26.75
"Probe-4";"2020-05-04T15:30:50+02:00";26.75
"Probe-4";"2020-05-04T15:30:50+02:00";26.75
"Probe-4";"2020-05-04T15:30:50+02:00";26.75
"Probe-4";"2020-05-04T15:30:51+02:00";26.75
"Probe-4";"2020-05-04T15:30:51+02:00";26.75
"Probe-4";"2020-05-04T15:30:51+02:00";26.75
"Probe-4";"2020-05-04T15:30:51+02:00";26.75
"Probe-4";"2020-05-04T15:30:51+02:00";26.75
"Probe-4";"2020-05-04T15:30:52+02:00";26.75
"Probe-4";"2020-05-04T15:30:52+02:00";26.75
"Probe-4";"2020-05-04T15:30:52+02:00";26.75
"Probe-4";"2020-05-04T15:30:52+02:00";26.75
"Probe-4";"2020-05-04T15:30:52+02:00";26.75
"Probe-4";"2020-05-04T15:30:53+02:00";26.75
"Probe-4";"2020-05-04T15:30:53+02:00";26.75
"Probe-4";"2020-05-04T15:30:53+02:00";26.75
"Probe-4";"2020-05-04T15:30:53+02:00";26.75
"Probe-4";"2020-05-04T15:30:53+02:00";26.75
"Probe-4";"2020-05-04T15:30:54+02:00";26.75
"Probe-4";"2020-05-04T15:30:54+02:00";26.75
"Probe-4";"2020-05-04T15:30:54+02:00";26.75
"Probe-4";"2020-05-04T15:30:54+02:00";26.75
"Probe-4";"2020-05-04T15:30:54+02:00";26.75
"Probe-4";"2020-05-04T15:30:55+02:00";26.75
"Probe-4";"2020-05-04T15:30:55+02:00";26.74375
"Probe-4";"2020-05-04T15:30:55+02:00";26.7375
"Probe-4";"2020-05-04T15:30:55+02:00";26.73125
"Probe-4";"2020-05-04T15:30:55+02:00";26.725
"Probe-4";"2020-05-04T15:30:56+02:00";26.71875
"Probe-4";"2020-05-04T15:30:56+02:00";26.7125
"Probe-4";"2020-05-04T15:30:56+02:00";26.70625
"Probe-4";"2020-05-04T15:30:56+02:00";26.7
"Probe-4";"2020-05-04T15:30:56+02:00";26.69375
"Probe-4";"2020-05-04T15:30:57+02:00";26.6875
"Probe-4";"2020-05-04T15:30:57+02:00";26.69375
"Probe-4";"2020-05-04T15:30:57+02:00";26.7
"Probe-4";"2020-05-04T15:30:57+02:00";26.70625
"Probe-4";"2020-05-04T15:30:57+02:00";26.7125
"Probe-4";"2020-05-04T15:30:58+02:00";26.71875
"Probe-4";"2020-05-04T15:30:58+02:00";26.725
"Probe-4";"2020-05-04T15:30:58+02:00";26.73125
"Probe-4";"2020-05-04T15:30:58+02:00";26.7375
"Probe-4";"2020-05-04T15:30:58+02:00";26.74375
"Probe-4";"2020-05-04T15:30:59+02:00";26.75
"Probe-4";"2020-05-04T15:30:59+02:00";26.75
"Probe-4";"2020-05-04T15:30:59+02:00";26.75
"Probe-4";"2020-05-04T15:30:59+02:00";26.75
"Probe-4";"2020-05-04T15:30:59+02:00";26.75
"Probe-4";"2020-05-04T15:31:00+02:00";26.75
"Probe-4";"2020-05-04T15:31:00+02:00";26.75
"Probe-4";"2020-05-04T15:31:00+02:00";26.75
"Probe-4";"2020-05-04T15:31:00+02:00";26.75
"Probe-4";"2020-05-04T15:31:00+02:00";26.75
"Probe-4";"2020-05-04T15:31:01+02:00";26.75
"Probe-4";"2020-05-04T15:31:01+02:00";26.75
"Probe-4";"2020-05-04T15:31:01+02:00";26.75
"Probe-4";"2020-05-04T15:31:01+02:00";26.75
"Probe-4";"2020-05-04T15:31:01+02:00";26.75
"Probe-4";"2020-05-04T15:31:02+02:00";26.75
"Probe-4";"2020-05-04T15:31:02+02:00";26.75
"Probe-4";"2020-05-04T15:31:02+02:00";26.75
"Probe-4";"2020-05-04T15:31:02+02:00";26.75
"Probe-4";"2020-05-04T15:31:02+02:00";26.75
"Probe-4";"2020-05-04T15:31:03+02:00";26.75
"Probe-4";"2020-05-04T15:31:03+02:00";26.75
"Probe-4";"2020-05-04T15:31:03+02:00";26.75
"Probe-4";"2020-05-04T15:31:03+02:00";26.75
"Probe-4";"2020-05-04T15:31:03+02:00";26.75
"Probe-4";"2020-05-04T15:31:04+02:00";26.75
"Probe-4";"2020-05-04T15:31:04+02:00";26.75
"Probe-4";"2020-05-04T15:31:04+02:00";26.75
"Probe-4";"2020-05-04T15:31:04+02:00";26.75
"Probe-4";"2020-05-04T15:31:04+02:00";26.75
"Probe-4";"2020-05-04T15:31:05+02:00";26.75
"Probe-4";"2020-05-04T15:31:05+02:00";26.74375
"Probe-4";"2020-05-04T15:31:05+02:00";26.7375
"Probe-4";"2020-05-04T15:31:05+02:00";26.73125
"Probe-4";"2020-05-04T15:31:05+02:00";26.725
"Probe-4";"2020-05-04T15:31:06+02:00";26.71875
"Probe-4";"2020-05-04T15:31:06+02:00";26.7125
"Probe-4";"2020-05-04T15:31:06+02:00";26.70625
"Probe-4";"2020-05-04T15:31:06+02:00";26.7
"Probe-4";"2020-05-04T15:31:06+02:00";26.69375
"Probe-4";"2020-05-04T15:31:07+02:00";26.6875
"Probe-4";"2020-05-04T15:31:07+02:00";26.6875
"Probe-4";"2020-05-04T15:31:07+02:00";26.6875
"Probe-4";"2020-05-04T15:31:07+02:00";26.6875
"Probe-4";"2020-05-04T15:31:07+02:00";26.6875
"Probe-4";"2020-05-04T15:31:08+02:00";26.6875
"Probe-4";"2020-05-04T15:31:08+02:00";26.6875
"Probe-4";"2020-05-04T15:31:08+02:00";26.6875
"Probe-4";"2020-05-04T15:31:08+02:00";26.6875
"Probe-4";"2020-05-04T15:31:08+02:00";26.6875
"Probe-4";"2020-05-04T15:31:09+02:00";26.6875
"Probe-4";"2020-05-04T15:31:09+02:00";26.68125
"Probe-4";"2020-05-04T15:31:09+02:00";26.675
"Probe-4";"2020-05-04T15:31:09+02:00";26.66875
"Probe-4";"2020-05-04T15:31:09+02:00";26.6625
"Probe-4";"2020-05-04T15:31:10+02:00";26.65625
"Probe-4";"2020-05-04T15:31:10+02:00";26.65
"Probe-4";"2020-05-04T15:31:10+02:00";26.64375
"Probe-4";"2020-05-04T15:31:10+02:00";26.6375
"Probe-4";"2020-05-04T15:31:10+02:00";26.63125
"Probe-4";"2020-05-04T15:31:11+02:00";26.625
"Probe-4";"2020-05-04T15:31:11+02:00";26.625
"Probe-4";"2020-05-04T15:31:11+02:00";26.625
"Probe-4";"2020-05-04T15:31:11+02:00";26.625
"Probe-4";"2020-05-04T15:31:11+02:00";26.625
"Probe-4";"2020-05-04T15:31:12+02:00";26.625
"Probe-4";"2020-05-04T15:31:12+02:00";26.625
"Probe-4";"2020-05-04T15:31:12+02:00";26.625
"Probe-4";"2020-05-04T15:31:12+02:00";26.625
"Probe-4";"2020-05-04T15:31:12+02:00";26.625
"Probe-4";"2020-05-04T15:31:13+02:00";26.625
"Probe-4";"2020-05-04T15:31:13+02:00";26.625
"Probe-4";"2020-05-04T15:31:13+02:00";26.625
"Probe-4";"2020-05-04T15:31:13+02:00";26.625
"Probe-4";"2020-05-04T15:31:13+02:00";26.625
"Probe-4";"2020-05-04T15:31:14+02:00";26.625
"Probe-4";"2020-05-04T15:31:14+02:00";26.625
"Probe-4";"2020-05-04T15:31:14+02:00";26.625
"Probe-4";"2020-05-04T15:31:14+02:00";26.625
"Probe-4";"2020-05-04T15:31:14+02:00";26.625
"Probe-4";"2020-05-04T15:31:15+02:00";26.625
"Probe-4";"2020-05-04T15:31:15+02:00";26.625
"Probe-4";"2020-05-04T15:31:15+02:00";26.625
"Probe-4";"2020-05-04T15:31:15+02:00";26.625
"Probe-4";"2020-05-04T15:31:15+02:00";26.625
"Probe-4";"2020-05-04T15:31:16+02:00";26.625
"Probe-4";"2020-05-04T15:31:16+02:00";26.625
"Probe-4";"2020-05-04T15:31:16+02:00";26.625
"Probe-4";"2020-05-04T15:31:16+02:00";26.625
"Probe-4";"2020-05-04T15:31:16+02:00";26.625
"Probe-4";"2020-05-04T15:31:17+02:00";26.625
"Probe-4";"2020-05-04T15:31:17+02:00";26.625
"Probe-4";"2020-05-04T15:31:17+02:00";26.625
"Probe-4";"2020-05-04T15:31:17+02:00";26.625
"Probe-4";"2020-05-04T15:31:17+02:00";26.625
"Probe-4";"2020-05-04T15:31:18+02:00";26.625
"Probe-4";"2020-05-04T15:31:18+02:00";26.61875
"Probe-4";"2020-05-04T15:31:18+02:00";26.6125
"Probe-4";"2020-05-04T15:31:18+02:00";26.60625
"Probe-4";"2020-05-04T15:31:18+02:00";26.6
"Probe-4";"2020-05-04T15:31:19+02:00";26.59375
"Probe-4";"2020-05-04T15:31:19+02:00";26.5875
"Probe-4";"2020-05-04T15:31:19+02:00";26.58125
"Probe-4";"2020-05-04T15:31:19+02:00";26.575
"Probe-4";"2020-05-04T15:31:19+02:00";26.56875
"Probe-4";"2020-05-04T15:31:20+02:00";26.5625
"Probe-4";"2020-05-04T15:31:20+02:00";26.5625
"Probe-4";"2020-05-04T15:31:20+02:00";26.5625
"Probe-4";"2020-05-04T15:31:20+02:00";26.5625
"Probe-4";"2020-05-04T15:31:20+02:00";26.5625
"Probe-4";"2020-05-04T15:31:21+02:00";26.5625
"Probe-4";"2020-05-04T15:31:21+02:00";26.5625
"Probe-4";"2020-05-04T15:31:21+02:00";26.5625
"Probe-4";"2020-05-04T15:31:21+02:00";26.5625
"Probe-4";"2020-05-04T15:31:21+02:00";26.5625
"Probe-4";"2020-05-04T15:31:22+02:00";26.5625
"Probe-4";"2020-05-04T15:31:22+02:00";26.5625
"Probe-4";"2020-05-04T15:31:22+02:00";26.5625
"Probe-4";"2020-05-04T15:31:22+02:00";26.5625
"Probe-4";"2020-05-04T15:31:22+02:00";26.5625
"Probe-4";"2020-05-04T15:31:23+02:00";26.5625
"Probe-4";"2020-05-04T15:31:23+02:00";26.5625
"Probe-4";"2020-05-04T15:31:23+02:00";26.5625
"Probe-4";"2020-05-04T15:31:23+02:00";26.5625
"Probe-4";"2020-05-04T15:31:23+02:00";26.5625
"Probe-4";"2020-05-04T15:31:24+02:00";26.5625
"Probe-4";"2020-05-04T15:31:24+02:00";26.5625
"Probe-4";"2020-05-04T15:31:24+02:00";26.5625
"Probe-4";"2020-05-04T15:31:24+02:00";26.5625
"Probe-4";"2020-05-04T15:31:24+02:00";26.5625
"Probe-4";"2020-05-04T15:31:25+02:00";26.5625
"Probe-4";"2020-05-04T15:31:25+02:00";26.5625
"Probe-4";"2020-05-04T15:31:25+02:00";26.5625
"Probe-4";"2020-05-04T15:31:25+02:00";26.5625
"Probe-4";"2020-05-04T15:31:25+02:00";26.5625
"Probe-4";"2020-05-04T15:31:26+02:00";26.5625
"Probe-4";"2020-05-04T15:31:26+02:00";26.56875
"Probe-4";"2020-05-04T15:31:26+02:00";26.575
"Probe-4";"2020-05-04T15:31:26+02:00";26.58125
"Probe-4";"2020-05-04T15:31:26+02:00";26.5875
"Probe-4";"2020-05-04T15:31:27+02:00";26.59375
"Probe-4";"2020-05-04T15:31:27+02:00";26.6
"Probe-4";"2020-05-04T15:31:27+02:00";26.60625
"Probe-4";"2020-05-04T15:31:27+02:00";26.6125
"Probe-4";"2020-05-04T15:31:27+02:00";26.61875
"Probe-4";"2020-05-04T15:31:28+02:00";26.625
"Probe-4";"2020-05-04T15:31:28+02:00";26.61875
"Probe-4";"2020-05-04T15:31:28+02:00";26.6125
"Probe-4";"2020-05-04T15:31:28+02:00";26.60625
"Probe-4";"2020-05-04T15:31:28+02:00";26.6
"Probe-4";"2020-05-04T15:31:29+02:00";26.59375
"Probe-4";"2020-05-04T15:31:29+02:00";26.5875
"Probe-4";"2020-05-04T15:31:29+02:00";26.58125
"Probe-4";"2020-05-04T15:31:29+02:00";26.575
"Probe-4";"2020-05-04T15:31:29+02:00";26.56875
"Probe-4";"2020-05-04T15:31:30+02:00";26.5625
"Probe-4";"2020-05-04T15:31:30+02:00";26.55625
"Probe-4";"2020-05-04T15:31:30+02:00";26.55
"Probe-4";"2020-05-04T15:31:30+02:00";26.54375
"Probe-4";"2020-05-04T15:31:30+02:00";26.5375
"Probe-4";"2020-05-04T15:31:31+02:00";26.53125
"Probe-4";"2020-05-04T15:31:31+02:00";26.525
"Probe-4";"2020-05-04T15:31:31+02:00";26.51875
"Probe-4";"2020-05-04T15:31:31+02:00";26.5125
"Probe-4";"2020-05-04T15:31:31+02:00";26.50625
"Probe-4";"2020-05-04T15:31:32+02:00";26.5
"Probe-4";"2020-05-04T15:31:32+02:00";26.5125
"Probe-4";"2020-05-04T15:31:32+02:00";26.525
"Probe-4";"2020-05-04T15:31:32+02:00";26.5375
"Probe-4";"2020-05-04T15:31:32+02:00";26.55
"Probe-4";"2020-05-04T15:31:33+02:00";26.5625
"Probe-4";"2020-05-04T15:31:33+02:00";26.575
"Probe-4";"2020-05-04T15:31:33+02:00";26.5875
"Probe-4";"2020-05-04T15:31:33+02:00";26.6
"Probe-4";"2020-05-04T15:31:33+02:00";26.6125
"Probe-4";"2020-05-04T15:31:34+02:00";26.625
"Probe-4";"2020-05-04T15:31:34+02:00";26.61875
"Probe-4";"2020-05-04T15:31:34+02:00";26.6125
"Probe-4";"2020-05-04T15:31:34+02:00";26.60625
"Probe-4";"2020-05-04T15:31:34+02:00";26.6
"Probe-4";"2020-05-04T15:31:35+02:00";26.59375
"Probe-4";"2020-05-04T15:31:35+02:00";26.5875
"Probe-4";"2020-05-04T15:31:35+02:00";26.58125
"Probe-4";"2020-05-04T15:31:35+02:00";26.575
"Probe-4";"2020-05-04T15:31:35+02:00";26.56875
"Probe-4";"2020-05-04T15:31:36+02:00";26.5625
"Probe-4";"2020-05-04T15:31:36+02:00";26.56875
"Probe-4";"2020-05-04T15:31:36+02:00";26.575
"Probe-4";"2020-05-04T15:31:36+02:00";26.58125
"Probe-4";"2020-05-04T15:31:36+02:00";26.5875
"Probe-4";"2020-05-04T15:31:37+02:00";26.59375
"Probe-4";"2020-05-04T15:31:37+02:00";26.6
"Probe-4";"2020-05-04T15:31:37+02:00";26.60625
"Probe-4";"2020-05-04T15:31:37+02:00";26.6125
"Probe-4";"2020-05-04T15:31:37+02:00";26.61875
"Probe-4";"2020-05-04T15:31:38+02:00";26.625
"Probe-4";"2020-05-04T15:31:38+02:00";26.6375
"Probe-4";"2020-05-04T15:31:38+02:00";26.65
"Probe-4";"2020-05-04T15:31:38+02:00";26.6625
"Probe-4";"2020-05-04T15:31:38+02:00";26.675
"Probe-4";"2020-05-04T15:31:39+02:00";26.6875
"Probe-4";"2020-05-04T15:31:39+02:00";26.7
"Probe-4";"2020-05-04T15:31:39+02:00";26.7125
"Probe-4";"2020-05-04T15:31:39+02:00";26.725
"Probe-4";"2020-05-04T15:31:39+02:00";26.7375
"Probe-4";"2020-05-04T15:31:40+02:00";26.75
"Probe-4";"2020-05-04T15:31:40+02:00";26.74375
"Probe-4";"2020-05-04T15:31:40+02:00";26.7375
"Probe-4";"2020-05-04T15:31:40+02:00";26.73125
"Probe-4";"2020-05-04T15:31:40+02:00";26.725
"Probe-4";"2020-05-04T15:31:41+02:00";26.71875
"Probe-4";"2020-05-04T15:31:41+02:00";26.7125
"Probe-4";"2020-05-04T15:31:41+02:00";26.70625
"Probe-4";"2020-05-04T15:31:41+02:00";26.7
"Probe-4";"2020-05-04T15:31:41+02:00";26.69375
"Probe-4";"2020-05-04T15:31:42+02:00";26.6875
"Probe-4";"2020-05-04T15:31:42+02:00";26.6875
"Probe-4";"2020-05-04T15:31:42+02:00";26.6875
"Probe-4";"2020-05-04T15:31:42+02:00";26.6875
"Probe-4";"2020-05-04T15:31:42+02:00";26.6875
"Probe-4";"2020-05-04T15:31:43+02:00";26.6875
"Probe-4";"2020-05-04T15:31:43+02:00";26.6875
"Probe-4";"2020-05-04T15:31:43+02:00";26.6875
"Probe-4";"2020-05-04T15:31:43+02:00";26.6875
"Probe-4";"2020-05-04T15:31:43+02:00";26.6875
"Probe-4";"2020-05-04T15:31:44+02:00";26.6875
"Probe-4";"2020-05-04T15:31:44+02:00";26.6875
"Probe-4";"2020-05-04T15:31:44+02:00";26.6875
"Probe-4";"2020-05-04T15:31:44+02:00";26.6875
"Probe-4";"2020-05-04T15:31:44+02:00";26.6875
"Probe-4";"2020-05-04T15:31:45+02:00";26.6875
"Probe-4";"2020-05-04T15:31:45+02:00";26.6875
"Probe-4";"2020-05-04T15:31:45+02:00";26.6875
"Probe-4";"2020-05-04T15:31:45+02:00";26.6875
"Probe-4";"2020-05-04T15:31:45+02:00";26.6875
"Probe-4";"2020-05-04T15:31:46+02:00";26.6875
"Probe-4";"2020-05-04T15:31:46+02:00";26.68125
"Probe-4";"2020-05-04T15:31:46+02:00";26.675
"Probe-4";"2020-05-04T15:31:46+02:00";26.66875
"Probe-4";"2020-05-04T15:31:46+02:00";26.6625
"Probe-4";"2020-05-04T15:31:47+02:00";26.65625
"Probe-4";"2020-05-04T15:31:47+02:00";26.65
"Probe-4";"2020-05-04T15:31:47+02:00";26.64375
"Probe-4";"2020-05-04T15:31:47+02:00";26.6375
"Probe-4";"2020-05-04T15:31:47+02:00";26.63125
"Probe-4";"2020-05-04T15:31:48+02:00";26.625
"Probe-4";"2020-05-04T15:31:48+02:00";26.625
"Probe-4";"2020-05-04T15:31:48+02:00";26.625
"Probe-4";"2020-05-04T15:31:48+02:00";26.625
"Probe-4";"2020-05-04T15:31:48+02:00";26.625
"Probe-4";"2020-05-04T15:31:49+02:00";26.625
"Probe-4";"2020-05-04T15:31:49+02:00";26.625
"Probe-4";"2020-05-04T15:31:49+02:00";26.625
"Probe-4";"2020-05-04T15:31:49+02:00";26.625
"Probe-4";"2020-05-04T15:31:49+02:00";26.625
"Probe-4";"2020-05-04T15:31:50+02:00";26.625
"Probe-4";"2020-05-04T15:31:50+02:00";26.61875
"Probe-4";"2020-05-04T15:31:50+02:00";26.6125
"Probe-4";"2020-05-04T15:31:50+02:00";26.60625
"Probe-4";"2020-05-04T15:31:50+02:00";26.6
"Probe-4";"2020-05-04T15:31:51+02:00";26.59375
"Probe-4";"2020-05-04T15:31:51+02:00";26.5875
"Probe-4";"2020-05-04T15:31:51+02:00";26.58125
"Probe-4";"2020-05-04T15:31:51+02:00";26.575
"Probe-4";"2020-05-04T15:31:51+02:00";26.56875
"Probe-4";"2020-05-04T15:31:52+02:00";26.5625
"Probe-4";"2020-05-04T15:31:52+02:00";26.575
"Probe-4";"2020-05-04T15:31:52+02:00";26.5875
"Probe-4";"2020-05-04T15:31:52+02:00";26.6
"Probe-4";"2020-05-04T15:31:52+02:00";26.6125
"Probe-4";"2020-05-04T15:31:53+02:00";26.625
"Probe-4";"2020-05-04T15:31:53+02:00";26.6375
"Probe-4";"2020-05-04T15:31:53+02:00";26.65
"Probe-4";"2020-05-04T15:31:53+02:00";26.6625
"Probe-4";"2020-05-04T15:31:53+02:00";26.675
"Probe-4";"2020-05-04T15:31:54+02:00";26.6875
"Probe-4";"2020-05-04T15:31:54+02:00";26.68125
"Probe-4";"2020-05-04T15:31:54+02:00";26.675
"Probe-4";"2020-05-04T15:31:54+02:00";26.66875
"Probe-4";"2020-05-04T15:31:54+02:00";26.6625
"Probe-4";"2020-05-04T15:31:55+02:00";26.65625
"Probe-4";"2020-05-04T15:31:55+02:00";26.65
"Probe-4";"2020-05-04T15:31:55+02:00";26.64375
"Probe-4";"2020-05-04T15:31:55+02:00";26.6375
"Probe-4";"2020-05-04T15:31:55+02:00";26.63125
"Probe-4";"2020-05-04T15:31:56+02:00";26.625
"Probe-4";"2020-05-04T15:31:56+02:00";26.61875
"Probe-4";"2020-05-04T15:31:56+02:00";26.6125
"Probe-4";"2020-05-04T15:31:56+02:00";26.60625
"Probe-4";"2020-05-04T15:31:56+02:00";26.6
"Probe-4";"2020-05-04T15:31:57+02:00";26.59375
"Probe-4";"2020-05-04T15:31:57+02:00";26.5875
"Probe-4";"2020-05-04T15:31:57+02:00";26.58125
"Probe-4";"2020-05-04T15:31:57+02:00";26.575
"Probe-4";"2020-05-04T15:31:57+02:00";26.56875
"Probe-4";"2020-05-04T15:31:58+02:00";26.5625
"Probe-4";"2020-05-04T15:31:58+02:00";26.5625
"Probe-4";"2020-05-04T15:31:58+02:00";26.5625
"Probe-4";"2020-05-04T15:31:58+02:00";26.5625
"Probe-4";"2020-05-04T15:31:58+02:00";26.5625
"Probe-4";"2020-05-04T15:31:59+02:00";26.5625
"Probe-4";"2020-05-04T15:31:59+02:00";26.5625
"Probe-4";"2020-05-04T15:31:59+02:00";26.5625
"Probe-4";"2020-05-04T15:31:59+02:00";26.5625
"Probe-4";"2020-05-04T15:31:59+02:00";26.5625
"Probe-4";"2020-05-04T15:32:00+02:00";26.5625
